ts,open,high,low,close,volume
2026-01-21 16:00,5.09,5.18,5.08,5.13,14341000
2026-01-22 10:30,5.14,5.17,5.09,5.14,13029956
2026-01-22 11:30,5.14,5.17,5.13,5.14,11277665
2026-01-22 12:00,5.14,5.17,5.14,5.17,3266097
2026-01-22 14:00,5.16,5.17,5.14,5.17,6048000
2026-01-22 15:00,5.17,5.18,5.15,5.16,5753000
2026-01-22 16:00,5.16,5.19,5.15,5.17,12314617
2026-01-23 10:30,5.19,5.25,5.19,5.24,16387780
2026-01-23 11:30,5.24,5.26,5.23,5.24,10126274
2026-01-23 12:00,5.25,5.25,5.22,5.23,3528000
2026-01-23 14:00,5.23,5.25,5.22,5.25,13398000
2026-01-23 15:00,5.25,5.27,5.24,5.26,6710000
2026-01-23 16:00,5.25,5.27,5.22,5.24,26320000
2026-01-26 10:30,5.18,5.28,5.13,5.18,24546000
2026-01-26 11:30,5.19,5.2,5.16,5.17,10106588
2026-01-26 12:00,5.17,5.18,5.16,5.16,1806000
2026-01-26 14:00,5.17,5.19,5.15,5.19,6381200
2026-01-26 15:00,5.18,5.19,5.17,5.17,6416000
2026-01-26 16:00,5.17,5.25,5.17,5.2,12188791
2026-01-27 10:30,5.19,5.2,5.13,5.18,8978000
2026-01-27 11:30,5.19,5.19,5.14,5.18,20188270
2026-01-27 12:00,5.17,5.18,5.15,5.15,2344200
2026-01-27 14:00,5.16,5.18,5.15,5.16,9892000
2026-01-27 15:00,5.16,5.19,5.13,5.13,19254000
2026-01-27 16:00,5.14,5.17,5.09,5.1,42586973
2026-01-28 10:30,5.13,5.25,5.12,5.24,25838830
2026-01-28 11:30,5.24,5.37,5.24,5.36,43361000
2026-01-28 12:00,5.35,5.38,5.34,5.37,13588431
2026-01-28 14:00,5.37,5.41,5.37,5.4,19612000
2026-01-28 15:00,5.4,5.47,5.39,5.46,29563151
2026-01-28 16:00,5.46,5.46,5.38,5.42,38123719
2026-01-29 10:30,5.4,5.44,5.35,5.39,22042000
2026-01-29 11:30,5.4,5.4,5.36,5.38,6548000
2026-01-29 12:00,5.38,5.4,5.38,5.4,2646000
2026-01-29 14:00,5.39,5.41,5.35,5.41,19198000
2026-01-29 15:00,5.41,5.43,5.39,5.42,13164000
2026-01-29 16:00,5.42,5.46,5.36,5.42,16508653
2026-01-30 10:30,5.38,5.44,5.33,5.36,16472094
2026-01-30 11:30,5.35,5.38,5.32,5.36,31403168
2026-01-30 12:00,5.37,5.38,5.36,5.38,1806000
2026-01-30 14:00,5.38,5.39,5.36,5.38,8351919
2026-01-30 15:00,5.38,5.39,5.37,5.38,8756000
2026-01-30 16:00,5.37,5.42,5.36,5.38,16468000
2026-02-02 10:30,5.04,5.04,4.89,4.97,148535589
2026-02-02 11:30,4.97,5.03,4.95,4.98,61320702
2026-02-02 12:00,4.98,4.99,4.97,4.97,10990000
2026-02-02 14:00,4.98,5.06,4.97,5.02,41853132
2026-02-02 15:00,5.02,5.11,5.02,5.06,39350000
2026-02-02 16:00,5.06,5.15,5.04,5.11,37866000
2026-02-03 10:30,5.18,5.18,5.0,5.0,25409661
2026-02-03 11:30,4.99,5.02,4.98,5.01,17902873
2026-02-03 12:00,5.01,5.03,5.01,5.02,2054800
2026-02-03 14:00,5.02,5.03,4.97,4.98,24340000
2026-02-03 15:00,4.97,5.01,4.96,5.0,23954711
2026-02-03 16:00,5.0,5.03,4.98,5.0,20002002
2026-02-04 10:30,5.01,5.04,4.97,5.01,25649000
2026-02-04 11:30,5.01,5.02,4.96,4.98,9692100
2026-02-04 12:00,4.97,5.0,4.97,5.0,1884000
2026-02-04 14:00,5.0,5.01,4.98,5.0,14424128
2026-02-04 15:00,5.0,5.05,4.99,5.05,14062000
2026-02-04 16:00,5.05,5.06,5.01,5.02,18763387
2026-02-05 10:30,5.01,5.06,4.99,5.0,10760000
2026-02-05 11:30,5.0,5.02,4.98,5.02,3926050
2026-02-05 12:00,5.02,5.02,5.0,5.01,940000
2026-02-05 14:00,5.01,5.04,4.99,5.03,8938200
2026-02-05 15:00,5.03,5.1,5.02,5.07,19858000
2026-02-05 16:00,5.07,5.11,5.06,5.09,18260000
2026-02-06 10:30,5.06,5.09,5.03,5.04,10560000
2026-02-06 11:30,5.04,5.07,5.02,5.04,10603292
2026-02-06 12:00,5.05,5.05,5.02,5.02,2046000
2026-02-06 14:00,5.03,5.04,5.02,5.03,5802252
2026-02-06 15:00,5.04,5.05,5.01,5.01,9300000
2026-02-06 16:00,5.02,5.08,5.0,5.07,17346200
2026-02-09 10:30,5.08,5.08,4.99,5.0,20038000
2026-02-09 11:30,5.0,5.02,4.96,4.97,22272750
2026-02-09 12:00,4.97,4.97,4.95,4.97,7718000
2026-02-09 14:00,4.97,4.98,4.95,4.95,16634350
2026-02-09 15:00,4.96,4.97,4.94,4.95,19141500
2026-02-09 16:00,4.95,4.96,4.91,4.92,32544978
2026-02-10 10:30,4.93,4.95,4.92,4.94,11609119
2026-02-10 11:30,4.94,4.94,4.91,4.92,9316000
2026-02-10 12:00,4.92,4.94,4.91,4.94,5992000
2026-02-10 14:00,4.94,4.94,4.91,4.92,9300000
2026-02-10 15:00,4.92,4.92,4.9,4.9,16654615
2026-02-10 16:00,4.91,4.91,4.87,4.88,20663232
2026-02-11 10:30,4.9,4.91,4.88,4.9,10184593
2026-02-11 11:30,4.91,4.92,4.89,4.9,4978950
2026-02-11 12:00,4.89,4.91,4.89,4.9,2045576
2026-02-11 14:00,4.91,4.91,4.89,4.89,5318204
2026-02-11 15:00,4.9,4.91,4.89,4.9,11504000
2026-02-11 16:00,4.9,4.91,4.88,4.89,16329948
2026-02-12 10:30,4.9,4.92,4.89,4.9,9416000
2026-02-12 11:30,4.9,4.93,4.9,4.93,9760920
2026-02-12 12:00,4.93,4.93,4.92,4.92,1114000
2026-02-12 14:00,4.92,4.93,4.9,4.9,11888000
2026-02-12 15:00,4.9,4.91,4.89,4.89,7396200
2026-02-12 16:00,4.9,4.91,4.88,4.9,15398000
2026-02-13 10:30,4.9,4.9,4.86,4.89,14087010
2026-02-13 11:30,4.89,4.89,4.87,4.89,6664307
2026-02-13 12:00,4.89,4.89,4.87,4.88,4056062
2026-02-13 14:00,4.88,4.89,4.88,4.89,7368000
2026-02-13 15:00,4.89,4.9,4.88,4.9,8252000
2026-02-13 16:00,4.9,4.9,4.88,4.89,8927984
2026-02-16 10:30,4.89,4.91,4.89,4.91,2262000
2026-02-16 11:30,4.91,4.92,4.9,4.9,3196000
2026-02-16 12:00,4.9,4.91,4.89,4.91,2387249
2026-02-20 10:30,4.94,4.94,4.89,4.91,4616000
2026-02-20 11:30,4.91,4.93,4.91,4.92,2304500
2026-02-20 12:00,4.92,4.93,4.92,4.92,319903
2026-02-20 14:00,4.93,4.93,4.92,4.93,500000
2026-02-20 15:00,4.93,4.93,4.91,4.93,3282107
2026-02-20 16:00,4.93,4.94,4.91,4.92,5030000
2026-02-23 10:30,4.93,4.98,4.93,4.95,8550000
2026-02-23 11:30,4.96,4.98,4.96,4.97,4228500
2026-02-23 12:00,4.97,4.98,4.96,4.98,2432000
2026-02-23 14:00,4.98,4.98,4.96,4.98,1447002
2026-02-23 15:00,4.98,4.99,4.97,4.98,1434000
2026-02-23 16:00,4.99,4.99,4.96,4.98,6943634
2026-02-24 10:30,4.96,4.97,4.93,4.96,18560000
2026-02-24 11:30,4.95,4.98,4.95,4.96,7484000
2026-02-24 12:00,4.96,4.97,4.96,4.96,934000
2026-02-24 14:00,4.96,4.97,4.96,4.96,3958000
2026-02-24 15:00,4.96,4.97,4.96,4.97,2274200
2026-02-24 16:00,4.96,4.98,4.95,4.96,8415212
2026-02-25 10:30,4.97,5.02,4.96,5.01,13592009
2026-02-25 11:30,5.01,5.02,5.0,5.0,8978196
2026-02-25 12:00,5.0,5.01,4.99,5.0,2382000
2026-02-25 14:00,5.0,5.01,4.99,5.01,10264000
2026-02-25 15:00,5.01,5.01,4.99,5.01,7762000
2026-02-25 16:00,5.01,5.01,4.98,4.99,14629477
2026-02-26 10:30,5.01,5.02,4.98,4.98,9858000
2026-02-26 11:30,4.98,5.0,4.98,4.98,2543000
2026-02-26 12:00,4.98,4.99,4.98,4.98,810000
2026-02-26 14:00,4.98,4.99,4.97,4.97,6786000
2026-02-26 15:00,4.98,4.98,4.97,4.98,3610000
2026-02-26 16:00,4.98,4.99,4.95,4.96,12143342
2026-02-27 10:30,4.96,4.99,4.95,4.97,7692331
2026-02-27 11:30,4.97,4.97,4.95,4.95,3631999
2026-02-27 12:00,4.96,4.96,4.94,4.94,2053840
2026-02-27 14:00,4.95,4.97,4.94,4.95,8240000
2026-02-27 15:00,4.95,4.97,4.95,4.97,8232000
2026-02-27 16:00,4.96,4.99,4.95,4.98,9614259
2026-03-02 10:30,4.96,4.98,4.9,4.93,15758400
