ts,open,high,low,close,volume
2026-02-03 10:30,5.52,5.68,5.52,5.55,897879
2026-02-03 11:30,5.56,5.65,5.53,5.64,355694
2026-02-03 14:00,5.64,5.68,5.58,5.62,268430
2026-02-03 15:00,5.62,5.64,5.6,5.64,374551
2026-02-04 10:30,5.59,5.7,5.56,5.66,723373
2026-02-04 11:30,5.66,5.73,5.62,5.63,440207
2026-02-04 14:00,5.64,5.74,5.64,5.69,536096
2026-02-04 15:00,5.7,5.75,5.69,5.73,413120
2026-02-05 10:30,5.69,5.69,5.45,5.45,1064093
2026-02-05 11:30,5.46,5.49,5.43,5.45,259379
2026-02-05 14:00,5.45,5.48,5.43,5.45,149377
2026-02-05 15:00,5.46,5.48,5.42,5.43,285875
2026-02-06 10:30,5.36,5.57,5.35,5.51,616657
2026-02-06 11:30,5.52,5.58,5.5,5.51,235864
2026-02-06 14:00,5.52,5.62,5.51,5.62,355177
2026-02-06 15:00,5.61,5.63,5.55,5.56,338042
2026-02-09 10:30,5.64,5.92,5.64,5.81,1570935
2026-02-09 11:30,5.81,5.83,5.75,5.76,269242
2026-02-09 14:00,5.76,5.76,5.7,5.72,227189
2026-02-09 15:00,5.73,5.74,5.72,5.72,260882
2026-02-10 10:30,5.72,5.74,5.6,5.62,757865
2026-02-10 11:30,5.62,5.63,5.6,5.6,191827
2026-02-10 14:00,5.61,5.62,5.58,5.58,147977
2026-02-10 15:00,5.59,5.59,5.56,5.58,272145
2026-02-11 10:30,5.65,5.78,5.63,5.64,920089
2026-02-11 11:30,5.64,5.65,5.61,5.61,163196
2026-02-11 14:00,5.61,5.62,5.58,5.61,185454
2026-02-11 15:00,5.61,5.61,5.58,5.59,218847
2026-02-12 10:30,5.6,5.62,5.51,5.55,425420
2026-02-12 11:30,5.55,5.66,5.53,5.63,296009
2026-02-12 14:00,5.63,5.63,5.59,5.62,155357
2026-02-12 15:00,5.62,5.64,5.61,5.64,270433
2026-02-13 10:30,5.58,5.58,5.48,5.5,557407
2026-02-13 11:30,5.49,5.49,5.46,5.48,214690
2026-02-13 14:00,5.48,5.5,5.47,5.49,95993
2026-02-13 15:00,5.48,5.49,5.43,5.45,316201
2026-02-24 10:30,5.5,5.58,5.5,5.56,506621
2026-02-24 11:30,5.55,5.58,5.54,5.57,154137
2026-02-24 14:00,5.58,5.58,5.53,5.54,131601
2026-02-24 15:00,5.54,5.54,5.53,5.53,155028
2026-02-25 10:30,5.55,5.61,5.52,5.58,410712
2026-02-25 11:30,5.59,5.68,5.58,5.67,447679
2026-02-25 14:00,5.68,5.72,5.65,5.66,238504
2026-02-25 15:00,5.66,5.67,5.64,5.66,235683
2026-02-26 10:30,5.65,5.7,5.61,5.62,440394
2026-02-26 11:30,5.62,5.66,5.61,5.66,174585
2026-02-26 14:00,5.66,5.66,5.62,5.62,141377
2026-02-26 15:00,5.63,5.64,5.61,5.63,160154
2026-02-27 10:30,5.62,5.84,5.6,5.81,930650
2026-02-27 11:30,5.8,5.81,5.76,5.78,218866
2026-02-27 14:00,5.79,5.84,5.78,5.81,285150
2026-02-27 15:00,5.81,5.83,5.8,5.83,302397
2026-03-02 10:30,5.73,5.83,5.68,5.72,803802
2026-03-02 11:30,5.71,5.77,5.7,5.75,184274
2026-03-02 14:00,5.75,5.78,5.73,5.75,159808
2026-03-02 15:00,5.74,5.79,5.73,5.79,293415
2026-03-03 10:30,5.76,5.89,5.66,5.71,752364
2026-03-03 11:30,5.71,5.82,5.71,5.78,223336
2026-03-03 14:00,5.77,5.79,5.72,5.72,262593
2026-03-03 15:00,5.72,5.73,5.65,5.66,388870
2026-03-04 10:30,5.61,5.88,5.6,5.77,1120483
2026-03-04 11:30,5.77,5.78,5.72,5.74,235987
2026-03-04 14:00,5.74,5.82,5.71,5.79,212290
2026-03-04 15:00,5.79,5.8,5.76,5.8,276343
2026-03-05 10:30,5.94,6.34,5.94,6.12,1969870
2026-03-05 11:30,6.11,6.17,6.09,6.1,417871
2026-03-05 14:00,6.11,6.11,6.05,6.07,266666
2026-03-05 15:00,6.07,6.1,6.05,6.07,436534
2026-03-06 10:30,6.15,6.38,6.08,6.26,1741842
2026-03-06 11:30,6.26,6.31,6.22,6.27,389557
2026-03-06 14:00,6.27,6.31,6.2,6.21,294260
2026-03-06 15:00,6.22,6.27,6.21,6.25,380727
2026-03-09 10:30,6.2,6.41,6.17,6.36,1600258
2026-03-09 11:30,6.36,6.46,6.33,6.4,614090
2026-03-09 14:00,6.4,6.42,6.33,6.36,292834
2026-03-09 15:00,6.36,6.41,6.35,6.4,470847
2026-03-10 10:30,6.31,6.6,6.16,6.39,1839364
2026-03-10 11:30,6.39,6.39,6.27,6.29,287124
2026-03-10 14:00,6.29,6.3,6.25,6.28,273879
2026-03-10 15:00,6.29,6.31,6.26,6.29,307316
2026-03-11 10:30,6.25,6.48,6.1,6.48,1481676
2026-03-11 11:30,6.48,6.8,6.48,6.67,1462285
2026-03-11 14:00,6.67,6.73,6.56,6.7,430642
2026-03-11 15:00,6.7,6.78,6.62,6.65,541573
2026-03-12 10:30,6.65,6.73,6.51,6.54,1717026
2026-03-12 11:30,6.54,6.54,6.46,6.48,411263
2026-03-12 14:00,6.47,6.69,6.46,6.63,586635
2026-03-12 15:00,6.62,6.69,6.59,6.67,674393
2026-03-13 10:30,6.63,6.63,6.31,6.39,1523870
2026-03-13 11:30,6.38,6.43,6.33,6.4,285015
2026-03-13 14:00,6.4,6.4,6.32,6.33,287832
2026-03-13 15:00,6.33,6.34,6.24,6.26,775514
2026-03-16 10:30,6.3,6.34,5.98,6.0,1245896
2026-03-16 11:30,6.0,6.04,5.99,6.03,190160
2026-03-16 14:00,6.03,6.06,5.99,5.99,208391
2026-03-16 15:00,5.99,6.03,5.98,5.99,307318
2026-03-17 10:30,6.01,6.22,5.95,6.11,978524
2026-03-17 11:30,6.11,6.37,6.11,6.25,745182
2026-03-17 14:00,6.26,6.26,6.13,6.16,279985
2026-03-17 15:00,6.17,6.17,6.11,6.12,357815
2026-03-18 10:30,6.1,6.23,5.97,5.98,898727
2026-03-18 11:30,5.98,6.01,5.97,5.99,241932
2026-03-18 14:00,5.99,6.01,5.95,5.99,241890
2026-03-18 15:00,5.99,6.04,5.98,6.02,235042
2026-03-19 10:30,5.96,6.14,5.9,6.11,758238
2026-03-19 11:30,6.11,6.18,6.08,6.13,364034
2026-03-19 14:00,6.14,6.14,6.03,6.08,228497
2026-03-19 15:00,6.07,6.08,6.01,6.04,279715
2026-03-20 10:30,6.01,6.4,6.01,6.17,1617887
2026-03-20 11:30,6.16,6.26,6.12,6.25,243209
2026-03-20 14:00,6.26,6.27,6.14,6.15,209205
2026-03-20 15:00,6.15,6.17,6.1,6.12,364080
2026-03-23 10:30,6.0,6.12,5.85,6.0,1044800
2026-03-23 11:30,6.0,6.01,5.91,5.94,272536
2026-03-23 14:00,5.93,5.93,5.78,5.82,562596
2026-03-23 15:00,5.82,5.83,5.7,5.73,566650
2026-03-24 10:30,5.86,5.95,5.68,5.78,1048888
2026-03-24 11:30,5.78,5.94,5.77,5.93,465596
2026-03-24 14:00,5.92,5.98,5.89,5.98,579231
2026-03-24 15:00,5.98,6.17,5.96,6.17,915623
2026-03-25 10:30,6.16,6.49,6.1,6.46,1685218
2026-03-25 11:30,6.46,6.57,6.42,6.43,653279
2026-03-25 14:00,6.43,6.46,6.37,6.38,445154
2026-03-25 15:00,6.38,6.41,6.32,6.39,516267
2026-03-26 10:30,6.37,6.37,6.17,6.22,925124
2026-03-26 11:30,6.22,6.27,6.18,6.24,302529
2026-03-26 14:00,6.23,6.25,6.18,6.2,313570
2026-03-26 15:00,6.2,6.21,6.12,6.14,601555
2026-03-27 10:30,6.07,6.25,5.96,6.11,781251
2026-03-27 11:30,6.11,6.16,6.03,6.07,271906
2026-03-27 14:00,6.06,6.13,6.06,6.06,201933
2026-03-27 15:00,6.06,6.12,6.05,6.09,254615
2026-03-30 10:30,6.0,6.05,5.68,5.72,1240464
2026-03-30 11:30,5.72,5.81,5.7,5.8,212344
2026-03-30 14:00,5.8,5.81,5.74,5.78,140002
2026-03-30 15:00,5.78,5.8,5.76,5.78,218503
2026-03-31 10:30,5.73,5.8,5.67,5.68,452242
2026-03-31 11:30,5.69,5.69,5.55,5.58,530102
2026-03-31 14:00,5.57,5.61,5.55,5.56,179372
2026-03-31 15:00,5.56,5.56,5.47,5.48,396117
2026-04-01 10:30,5.6,5.62,5.5,5.55,410516
2026-04-01 11:30,5.54,5.59,5.52,5.55,151420
2026-04-01 14:00,5.55,5.59,5.53,5.57,143565
2026-04-01 15:00,5.57,5.58,5.55,5.56,138948
2026-04-02 10:30,5.56,5.61,5.38,5.39,578529
2026-04-02 11:30,5.4,5.42,5.36,5.37,203172
2026-04-02 14:00,5.37,5.4,5.33,5.35,171037
2026-04-02 15:00,5.34,5.38,5.33,5.38,262853
2026-04-03 10:30,5.36,5.36,5.21,5.23,410695
2026-04-03 11:30,5.24,5.25,5.2,5.21,133722
2026-04-03 14:00,5.21,5.24,5.19,5.23,143100
2026-04-03 15:00,5.22,5.24,5.19,5.2,173142
2026-04-07 10:30,5.2,5.32,5.2,5.26,315352
2026-04-07 11:30,5.27,5.29,5.24,5.25,110306
2026-04-07 14:00,5.24,5.27,5.2,5.26,127706
2026-04-07 15:00,5.27,5.27,5.25,5.26,104751
2026-04-08 10:30,5.35,5.4,5.34,5.36,408705
2026-04-08 11:30,5.37,5.41,5.35,5.37,323406
2026-04-08 14:00,5.36,5.38,5.35,5.37,183810
2026-04-08 15:00,5.38,5.39,5.36,5.38,185148
2026-04-09 10:30,5.34,5.34,5.24,5.28,328498
2026-04-09 11:30,5.29,5.29,5.24,5.24,109129
2026-04-09 14:00,5.25,5.26,5.23,5.24,99605
2026-04-09 15:00,5.24,5.25,5.23,5.25,117684
